,year,month,type,city,average_price,category_vol
647,2015,February,organic,West Tex/New Mexico,1.66,small
648,2015,February,conventional,Albany,1.06,medium
649,2015,February,organic,Albany,1.81,small
650,2015,February,conventional,Atlanta,1.06,wholesale
651,2015,February,organic,Atlanta,1.46,small
652,2015,February,conventional,Baltimore/Washington,1.25,wholesale
653,2015,February,organic,Baltimore/Washington,1.56,medium
654,2015,February,conventional,Boise,1.14,medium
655,2015,February,organic,Boise,1.62,small
656,2015,February,conventional,Boston,1.2,wholesale
657,2015,February,organic,Boston,1.91,small
658,2015,February,conventional,Buffalo/Rochester,1.44,large
659,2015,February,organic,Buffalo/Rochester,1.65,small
660,2015,February,conventional,California,0.96,wholesale
661,2015,February,organic,California,1.52,large
662,2015,February,conventional,Charlotte,1.22,large
663,2015,February,organic,Charlotte,1.92,small
664,2015,February,conventional,Chicago,1.17,wholesale
665,2015,February,organic,Chicago,1.81,small
666,2015,February,conventional,Cincinnati/Dayton,0.94,large
667,2015,February,organic,Cincinnati/Dayton,1.22,small
668,2015,February,conventional,Columbus,1.05,large
669,2015,February,organic,Columbus,1.64,small
670,2015,February,conventional,Dallas/Ft. Worth,0.77,wholesale
671,2015,February,organic,Dallas/Ft. Worth,1.41,small
672,2015,February,conventional,Denver,1.12,wholesale
673,2015,February,organic,Denver,1.44,medium
674,2015,February,conventional,Detroit,1.16,large
675,2015,February,organic,Detroit,1.82,small
676,2015,February,conventional,Grand Rapids,1.21,large
677,2015,February,organic,Grand Rapids,1.88,small
678,2015,February,conventional,Great Lakes,1.15,wholesale
679,2015,February,organic,Great Lakes,1.65,medium
680,2015,February,conventional,Harrisburg/Scranton,1.22,large
681,2015,February,organic,Harrisburg/Scranton,1.65,small
682,2015,February,conventional,Hartford/Springfield,1.39,large
683,2015,February,organic,Hartford/Springfield,2.13,small
684,2015,February,conventional,Houston,0.73,wholesale
685,2015,February,organic,Houston,1.29,small
686,2015,February,conventional,Indianapolis,1.3,large
687,2015,February,organic,Indianapolis,1.77,small
688,2015,February,conventional,Jacksonville,1.24,large
689,2015,February,organic,Jacksonville,1.82,small
690,2015,February,conventional,Las Vegas,1.12,large
691,2015,February,organic,Las Vegas,1.79,small
692,2015,February,conventional,Los Angeles,0.83,wholesale
693,2015,February,organic,Los Angeles,1.43,medium
694,2015,February,conventional,Louisville,1.13,medium
695,2015,February,organic,Louisville,1.75,small
696,2015,February,conventional,Miami/Ft. Lauderdale,1.29,large
697,2015,February,organic,Miami/Ft. Lauderdale,1.75,small
700,2015,February,conventional,Nashville,1.03,large
701,2015,February,organic,Nashville,1.11,small
702,2015,February,conventional,New Orleans/Mobile,1.02,large
703,2015,February,organic,New Orleans/Mobile,1.48,small
704,2015,February,conventional,New York,1.36,wholesale
705,2015,February,organic,New York,1.91,medium
708,2015,February,conventional,Northern New England,1.11,large
709,2015,February,organic,Northern New England,1.87,small
710,2015,February,conventional,Orlando,1.26,large
711,2015,February,organic,Orlando,1.85,small
712,2015,February,conventional,Philadelphia,1.34,large
713,2015,February,organic,Philadelphia,1.68,small
714,2015,February,conventional,Phoenix/Tucson,0.6,wholesale
715,2015,February,organic,Phoenix/Tucson,1.66,small
716,2015,February,conventional,Pittsburgh,1.43,medium
717,2015,February,organic,Pittsburgh,1.71,small
718,2015,February,conventional,Plains,1.05,wholesale
719,2015,February,organic,Plains,1.68,medium
720,2015,February,conventional,Portland,1.23,large
721,2015,February,organic,Portland,1.51,medium
722,2015,February,conventional,Raleigh/Greensboro,1.21,large
723,2015,February,organic,Raleigh/Greensboro,1.69,small
724,2015,February,conventional,Richmond/Norfolk,1.13,large
725,2015,February,organic,Richmond/Norfolk,1.59,small
726,2015,February,conventional,Roanoke,1.07,large
727,2015,February,organic,Roanoke,1.46,small
728,2015,February,conventional,Sacramento,1.13,large
729,2015,February,organic,Sacramento,1.63,small
730,2015,February,conventional,San Diego,0.94,wholesale
731,2015,February,organic,San Diego,1.49,medium
732,2015,February,conventional,San Francisco,1.23,wholesale
733,2015,February,organic,San Francisco,1.55,medium
734,2015,February,conventional,Seattle,1.33,large
735,2015,February,organic,Seattle,1.59,medium
736,2015,February,conventional,South Carolina,1.11,large
737,2015,February,organic,South Carolina,1.72,small
742,2015,February,conventional,Spokane,1.24,medium
743,2015,February,organic,Spokane,1.51,small
744,2015,February,conventional,St. Louis,1.23,large
745,2015,February,organic,St. Louis,1.82,small
746,2015,February,conventional,Syracuse,1.35,medium
747,2015,February,organic,Syracuse,1.72,small
748,2015,February,conventional,Tampa,1.21,large
749,2015,February,organic,Tampa,1.75,small
754,2015,February,conventional,West Tex/New Mexico,0.78,wholesale
755,2015,February,organic,West Tex/New Mexico,1.7,small
756,2015,February,conventional,Albany,1.07,medium
757,2015,February,organic,Albany,1.82,small
758,2015,February,conventional,Atlanta,1.1,wholesale
759,2015,February,organic,Atlanta,1.38,small
760,2015,February,conventional,Baltimore/Washington,1.11,wholesale
761,2015,February,organic,Baltimore/Washington,1.19,medium
762,2015,February,conventional,Boise,0.99,medium
763,2015,February,organic,Boise,1.75,small
764,2015,February,conventional,Boston,1.23,large
765,2015,February,organic,Boston,1.74,small
766,2015,February,conventional,Buffalo/Rochester,1.41,large
767,2015,February,organic,Buffalo/Rochester,1.53,small
768,2015,February,conventional,California,0.96,wholesale
769,2015,February,organic,California,1.41,large
770,2015,February,conventional,Charlotte,1.08,large
771,2015,February,organic,Charlotte,1.9,small
772,2015,February,conventional,Chicago,1.18,wholesale
773,2015,February,organic,Chicago,1.83,small
774,2015,February,conventional,Cincinnati/Dayton,0.93,large
775,2015,February,organic,Cincinnati/Dayton,1.23,small
776,2015,February,conventional,Columbus,1.09,large
777,2015,February,organic,Columbus,1.79,small
778,2015,February,conventional,Dallas/Ft. Worth,0.8,wholesale
779,2015,February,organic,Dallas/Ft. Worth,1.38,medium
780,2015,February,conventional,Denver,1.0,wholesale
781,2015,February,organic,Denver,1.4,medium
782,2015,February,conventional,Detroit,1.15,large
783,2015,February,organic,Detroit,1.85,small
784,2015,February,conventional,Grand Rapids,1.31,large
785,2015,February,organic,Grand Rapids,1.89,small
786,2015,February,conventional,Great Lakes,1.16,wholesale
787,2015,February,organic,Great Lakes,1.68,medium
788,2015,February,conventional,Harrisburg/Scranton,1.2,large
789,2015,February,organic,Harrisburg/Scranton,1.68,small
790,2015,February,conventional,Hartford/Springfield,1.38,large
791,2015,February,organic,Hartford/Springfield,2.38,small
792,2015,February,conventional,Houston,0.82,wholesale
793,2015,February,organic,Houston,1.26,small
794,2015,February,conventional,Indianapolis,1.34,large
795,2015,February,organic,Indianapolis,1.87,small
796,2015,February,conventional,Jacksonville,1.1,large
797,2015,February,organic,Jacksonville,1.77,small
798,2015,February,conventional,Las Vegas,1.16,large
799,2015,February,organic,Las Vegas,1.79,small
800,2015,February,conventional,Los Angeles,0.83,wholesale
801,2015,February,organic,Los Angeles,1.36,medium
802,2015,February,conventional,Louisville,1.01,large
803,2015,February,organic,Louisville,1.67,small
804,2015,February,conventional,Miami/Ft. Lauderdale,1.24,large
805,2015,February,organic,Miami/Ft. Lauderdale,1.92,small
808,2015,February,conventional,Nashville,1.05,large
809,2015,February,organic,Nashville,1.32,small
810,2015,February,conventional,New Orleans/Mobile,0.92,large
811,2015,February,organic,New Orleans/Mobile,1.52,small
812,2015,February,conventional,New York,1.33,wholesale
813,2015,February,organic,New York,2.21,medium
816,2015,February,conventional,Northern New England,1.13,large
817,2015,February,organic,Northern New England,1.82,small
818,2015,February,conventional,Orlando,1.18,large
819,2015,February,organic,Orlando,1.76,small
820,2015,February,conventional,Philadelphia,1.36,large
821,2015,February,organic,Philadelphia,1.75,small
822,2015,February,conventional,Phoenix/Tucson,0.63,wholesale
823,2015,February,organic,Phoenix/Tucson,1.59,small
824,2015,February,conventional,Pittsburgh,1.26,medium
825,2015,February,organic,Pittsburgh,1.71,small
826,2015,February,conventional,Plains,1.08,wholesale
827,2015,February,organic,Plains,1.66,medium
828,2015,February,conventional,Portland,1.11,wholesale
829,2015,February,organic,Portland,1.38,medium
830,2015,February,conventional,Raleigh/Greensboro,1.11,large
831,2015,February,organic,Raleigh/Greensboro,1.77,small
832,2015,February,conventional,Richmond/Norfolk,1.1,large
833,2015,February,organic,Richmond/Norfolk,1.51,small
834,2015,February,conventional,Roanoke,1.09,large
835,2015,February,organic,Roanoke,1.36,small
836,2015,February,conventional,Sacramento,1.14,wholesale
837,2015,February,organic,Sacramento,1.51,small
838,2015,February,conventional,San Diego,0.92,wholesale
839,2015,February,organic,San Diego,1.44,small
840,2015,February,conventional,San Francisco,1.23,wholesale
841,2015,February,organic,San Francisco,1.39,medium
842,2015,February,conventional,Seattle,1.11,wholesale
843,2015,February,organic,Seattle,1.5,medium
844,2015,February,conventional,South Carolina,1.02,large
845,2015,February,organic,South Carolina,1.69,small
850,2015,February,conventional,Spokane,1.03,medium
851,2015,February,organic,Spokane,1.41,small
852,2015,February,conventional,St. Louis,1.32,large
853,2015,February,organic,St. Louis,1.8,small
854,2015,February,conventional,Syracuse,1.33,medium
855,2015,February,organic,Syracuse,1.57,small
856,2015,February,conventional,Tampa,1.12,large
857,2015,February,organic,Tampa,1.68,small
862,2015,February,conventional,West Tex/New Mexico,0.85,wholesale
863,2015,February,organic,West Tex/New Mexico,1.71,small
864,2015,March,conventional,Albany,0.99,medium
865,2015,March,organic,Albany,1.76,small
866,2015,March,conventional,Atlanta,0.99,wholesale
867,2015,March,organic,Atlanta,1.22,medium
868,2015,March,conventional,Baltimore/Washington,1.16,wholesale
869,2015,March,organic,Baltimore/Washington,1.58,medium
870,2015,March,conventional,Boise,1.06,medium
871,2015,March,organic,Boise,1.68,small
872,2015,March,conventional,Boston,1.11,wholesale
873,2015,March,organic,Boston,1.85,small
874,2015,March,conventional,Buffalo/Rochester,1.43,large
875,2015,March,organic,Buffalo/Rochester,1.55,small
876,2015,March,conventional,California,0.84,wholesale
877,2015,March,organic,California,1.15,large
878,2015,March,conventional,Charlotte,1.18,large
879,2015,March,organic,Charlotte,1.9,small
880,2015,March,conventional,Chicago,1.09,wholesale
881,2015,March,organic,Chicago,1.82,small
882,2015,March,conventional,Cincinnati/Dayton,0.89,large
883,2015,March,organic,Cincinnati/Dayton,1.24,small
884,2015,March,conventional,Columbus,1.03,large
885,2015,March,organic,Columbus,1.86,small
886,2015,March,conventional,Dallas/Ft. Worth,0.82,wholesale
887,2015,March,organic,Dallas/Ft. Worth,1.29,medium
888,2015,March,conventional,Denver,1.03,wholesale
889,2015,March,organic,Denver,1.27,medium
890,2015,March,conventional,Detroit,0.97,wholesale
891,2015,March,organic,Detroit,1.92,small
892,2015,March,conventional,Grand Rapids,0.95,large
893,2015,March,organic,Grand Rapids,1.84,small
894,2015,March,conventional,Great Lakes,1.02,wholesale
895,2015,March,organic,Great Lakes,1.69,medium
896,2015,March,conventional,Harrisburg/Scranton,1.07,large
897,2015,March,organic,Harrisburg/Scranton,1.74,small
898,2015,March,conventional,Hartford/Springfield,1.12,large
899,2015,March,organic,Hartford/Springfield,2.17,small
900,2015,March,conventional,Houston,0.87,wholesale
901,2015,March,organic,Houston,1.2,small
902,2015,March,conventional,Indianapolis,1.13,large
903,2015,March,organic,Indianapolis,1.79,small
904,2015,March,conventional,Jacksonville,1.01,large
905,2015,March,organic,Jacksonville,1.75,small
906,2015,March,conventional,Las Vegas,1.05,large
907,2015,March,organic,Las Vegas,1.61,small
908,2015,March,conventional,Los Angeles,0.75,wholesale
909,2015,March,organic,Los Angeles,1.14,medium
910,2015,March,conventional,Louisville,1.02,medium
911,2015,March,organic,Louisville,1.65,small
912,2015,March,conventional,Miami/Ft. Lauderdale,1.01,wholesale
913,2015,March,organic,Miami/Ft. Lauderdale,1.75,small
916,2015,March,conventional,Nashville,0.99,large
917,2015,March,organic,Nashville,1.76,small
918,2015,March,conventional,New Orleans/Mobile,1.08,large
919,2015,March,organic,New Orleans/Mobile,1.54,small
920,2015,March,conventional,New York,1.18,wholesale
921,2015,March,organic,New York,2.0,medium
924,2015,March,conventional,Northern New England,1.05,large
925,2015,March,organic,Northern New England,1.82,small
926,2015,March,conventional,Orlando,1.0,large
927,2015,March,organic,Orlando,1.7,small
928,2015,March,conventional,Philadelphia,1.24,wholesale
929,2015,March,organic,Philadelphia,1.83,small
930,2015,March,conventional,Phoenix/Tucson,0.7,wholesale
931,2015,March,organic,Phoenix/Tucson,1.37,medium
932,2015,March,conventional,Pittsburgh,1.25,medium
933,2015,March,organic,Pittsburgh,1.63,small
934,2015,March,conventional,Plains,1.09,wholesale
935,2015,March,organic,Plains,1.7,medium
936,2015,March,conventional,Portland,0.94,wholesale
937,2015,March,organic,Portland,1.32,medium
938,2015,March,conventional,Raleigh/Greensboro,1.2,large
939,2015,March,organic,Raleigh/Greensboro,1.73,small
940,2015,March,conventional,Richmond/Norfolk,1.13,large
941,2015,March,organic,Richmond/Norfolk,1.47,small
942,2015,March,conventional,Roanoke,1.11,large
943,2015,March,organic,Roanoke,1.33,small
944,2015,March,conventional,Sacramento,1.02,wholesale
945,2015,March,organic,Sacramento,1.22,medium
946,2015,March,conventional,San Diego,0.83,wholesale
947,2015,March,organic,San Diego,1.09,medium
948,2015,March,conventional,San Francisco,0.95,wholesale
949,2015,March,organic,San Francisco,1.09,medium
950,2015,March,conventional,Seattle,1.07,wholesale
951,2015,March,organic,Seattle,1.71,medium
